productId,styleName,sizeName,designName,groupName,purity,sellByPiece,lotCount
1000,,DEFAULT,RG1-C(0.24)N(4.222)-8903R1,DIAMOND,18 Ct/85,0,1
1001,,DEFAULT,NP-C(0.19)N(0.612)-8915R1,DIAMOND,18 Ct/85,0,1
1002,,DEFAULT,ER-C(0.35)N(2.64)-8919R1,DIAMOND,18 Ct/85,0,1
1003,,DEFAULT,ER-C(0.51)N(2.798)-8921R1,DIAMOND,18 Ct/85,0,1
1004,,DEFAULT,ER-C(0.56)N(2.618)-8922R1,DIAMOND,18 Ct/85,0,1
1005,,DEFAULT,ER-C(0.67)N(3.346)-8923R1,DIAMOND,18 Ct/85,0,1
1006,,DEFAULT,ER-C(0.68)N(4.191)-8930R1,DIAMOND,18 Ct/85,0,1
1007,,DEFAULT,ER-C(0.69)N(3.132)-8931R1,DIAMOND,18 Ct/85,0,1
1008,,DEFAULT,ER-C(0.23)N(1.894)-8932R1,DIAMOND,18 Ct/85,0,1
1009,,DEFAULT,ER-C(0.76)N(2.798)-8935R1,DIAMOND,18 Ct/85,0,1
100,CUBAN CHAIN,DEFAULT,529-10,SILVER,SILVER,0,46
1010,,DEFAULT,IT. PENDAN-C(0)N(5.47)-8941R1,DIAMOND,18 Ct/85,0,1
1011,,DEFAULT,BRG-C(0.5)N(11.22)-8942R1,DIAMOND,18 Ct/85,0,1
1012,,DEFAULT,NS-C(4.72)N(30.526)-8947R1,DIAMOND,18 Ct/85,0,1
1013,,DEFAULT,RL1-C(0.13)N(1.344)-8955R1,DIAMOND,18 Ct/85,0,1
1014,,DEFAULT,RL1-C(0.18)N(1.694)-8957R1,DIAMOND,18 Ct/85,0,1
1015,,DEFAULT,RG-C(0.14)N(1.852)-8958R1,DIAMOND,18 Ct/85,0,1
1016,,DEFAULT,TM-C(0.85)N(3.97)-8964R1,DIAMOND,18 Ct/85,0,1
1017,,DEFAULT,TM-C(0.72)N(3.976)-8965R1,DIAMOND,18 Ct/85,0,1
1018,,DEFAULT,TM-C(0.81)N(3.878)-8966R1,DIAMOND,18 Ct/85,0,1
1019,,DEFAULT,TM-C(0.51)N(3.368)-8969R1,DIAMOND,18 Ct/85,0,1
101,SNAKE CHAIN,DEFAULT,527-10,SILVER,SILVER,0,258
1020,,DEFAULT,TM-C(1.31)N(3.432)-8972R1,DIAMOND,18 Ct/85,0,1
1021,,DEFAULT,BRACLETL-C(0.64)N(8.792)-8974R1,DIAMOND,18 Ct/85,0,1
1022,,DEFAULT,ER-C(0.4)N(2.42)-8975R1,DIAMOND,18 Ct/85,0,1
1023,,DEFAULT,ER-C(0.35)N(2.71)-8976R1,DIAMOND,18 Ct/85,0,1
1024,,DEFAULT,ER-C(0.64)N(2.322)-8977R1,DIAMOND,18 Ct/85,0,1
1025,,DEFAULT,ER-C(0.44)N(3.212)-8978R1,DIAMOND,18 Ct/85,0,1
1026,,DEFAULT,RL1-C(0.16)N(2.228)-9188R1,DIAMOND,18 Ct/85,0,1
1027,,DEFAULT,RL1-C(0.28)N(3.234)-9190R1,DIAMOND,18 Ct/85,0,1
1028,,DEFAULT,RL1-C(0.36)N(3.358)-9191R1,DIAMOND,18 Ct/85,0,1
1029,,DEFAULT,RL1-C(0.27)N(2.736)-9192R1,DIAMOND,18 Ct/85,0,1
102,VIRODYA >5,DEFAULT,557-10,SILVER,SILVER,0,630
1030,,DEFAULT,RL1-C(0.18)N(2.134)-9193R1,DIAMOND,18 Ct/85,0,1
1031,,DEFAULT,RL1-C(0.4)N(2.57)-9194R1,DIAMOND,18 Ct/85,0,1
1032,,DEFAULT,RL1-C(0.42)N(1.626)-9195R1,DIAMOND,18 Ct/85,0,1
1033,,DEFAULT,RL1-C(0.17)N(2.546)-9197R1,DIAMOND,18 Ct/85,0,1
1034,,DEFAULT,RL1-C(0.15)N(1.95)-9198R1,DIAMOND,18 Ct/85,0,1
1035,,DEFAULT,RL1-C(0.27)N(2.836)-9199R1,DIAMOND,18 Ct/85,0,1
1036,,DEFAULT,PENDANT  S-C(0.48)N(3.084)-9200R1,DIAMOND,18 Ct/85,0,1
1037,,DEFAULT,PE-C(0.55)N(5.87)-9201R1,DIAMOND,18 Ct/85,0,1
1038,,DEFAULT,PENDANT  S-C(0.22)N(4.526)-9202R1,DIAMOND,18 Ct/85,0,1
1039,,DEFAULT,PE-C(0.17)N(4.606)-9203R1,DIAMOND,18 Ct/85,0,1
103,VIRODYA,DEFAULT,722-24,SILVER,SILBULLION,0,3
1040,,DEFAULT,PE-C(0.37)N(3.236)-9204R1,DIAMOND,18 Ct/85,0,1
1041,,DEFAULT,PE-C(0.32)N(2.306)-9205R1,DIAMOND,18 Ct/85,0,1
1042,,DEFAULT,PENDANT  S-C(0.39)N(2.399)-9206R1,DIAMOND,18 Ct/85,0,1
1043,,DEFAULT,PE-C(0.22)N(2.047)-9207R1,DIAMOND,18 Ct/85,0,1
1044,,DEFAULT,PENDANT  S-C(0.25)N(1.84)-9208R1,DIAMOND,18 Ct/85,0,1
1045,,DEFAULT,PENDANT  S-C(0.32)N(1.166)-9209R1,DIAMOND,18 Ct/85,0,1
1046,,DEFAULT,TM-C(0.56)N(2.768)-9223R1,DIAMOND,18 Ct/85,0,1
1047,,DEFAULT,TM-C(0.35)N(2.36)-9224R1,DIAMOND,18 Ct/85,0,1
1048,,DEFAULT,TM-C(0.15)N(1.85)-9225R1,DIAMOND,18 Ct/85,0,1
1049,,DEFAULT,TM-C(0.52)N(3.316)-9226R1,DIAMOND,18 Ct/85,0,1
104,.VAATI,DEFAULT,523-10,SILVER,SILVER,0,194
1050,,DEFAULT,TM-C(0.35)N(2.01)-9227R1,DIAMOND,18 Ct/85,0,1
1051,,DEFAULT,TM-C(0.36)N(1.958)-9228R1,DIAMOND,18 Ct/85,0,1
1052,,DEFAULT,TM-C(0.41)N(2.338)-9229R1,DIAMOND,18 Ct/85,0,1
1053,,DEFAULT,TM-C(0.59)N(2.652)-9230R1,DIAMOND,18 Ct/85,0,1
1054,,DEFAULT,IT. PENDAN-C(0)N(9.94)-997R1,DIAMOND,14CT/68,0,1
1055,.THALI PLAIN-1,DEFAULT,626-10,SILVER,SILVER,0,17
1056,.PLATE-1,DEFAULT,614-10,SILVER,SILVER,0,17
1057,.GALSS-1,DEFAULT,591-10,SILVER,SILVER,0,156
1058,.VAATI-1,DEFAULT,590-10,SILVER,SILVER,0,91
1059,ANGUTHI GENTS,4NO,130-5,GOLD,22 Ct,0,3
105,.THALI PLAIN,DEFAULT,521-10,SILVER,SILVER,0,25
1060,,DEFAULT,RG1-C(0)N(6.08)-KB,DIAMOND,18 Ct/85,0,1
1061,.MURTI BHARIV-1,DEFAULT,559-10,SILVER,SILVER,0,37
1062,,DEFAULT,TM-C(0.44)N(2.892),DIAMOND,18 Ct/85,0,1
106,.SPOON,DEFAULT,514-10,SILVER,SILVER,0,194
108,.KARLA VEL-1,DEFAULT,728-10,SILVER,SILVER,0,3
109,.MALA-1[400],DEFAULT,729-10,SILVER,SILVER,0,8
10,FANCY CHAIN,2.8INCH,138-5,GOLD,22 Ct,0,3
110,.FHUL-1[100],DEFAULT,725-10,SILVER,SILVER,0,4
111,.POOJA ITEM,DEFAULT,508-10,SILVER,SILVER,0,10
1125,,DEFAULT,EAMRALD-111974,STONES,,0,1
112,.SINHASAN,DEFAULT,513-10,SILVER,SILVER,0,1
113,.TABAK,DEFAULT,515-10,SILVER,SILVER,0,2
1142,,DEFAULT,EAMRALD-111991,STONES,,0,1
1144,ANGUTHI GENTS,22INCH,130-5,GOLD,22 Ct,0,1
114,.RATH,DEFAULT,510-10,SILVER,SILVER,0,6
115,.SAMAI,DEFAULT,511-10,SILVER,SILVER,0,15
116,.TAMHAN,DEFAULT,518-10,SILVER,SILVER,0,11
1172,,DEFAULT,HESSONITE-112020,STONES,,0,1
1175,,DEFAULT,HESSONITE-112023,STONES,,0,1
117,.ZULA,DEFAULT,525-10,SILVER,SILVER,0,6
1188,ANGUTHI LADIES,10NO,131-5,GOLD,22 Ct,0,24
1189,ANGUTHI LADIES,8NO,131-5,GOLD,22 Ct,0,19
1189,ANGUTHI LADIES,23NO,131-5,GOLD,22 Ct,0,1
118,.TAMHAN EACHING,DEFAULT,519-10,SILVER,SILVER,0,2
1190,ANGUTHI LADIES,24NO,131-5,GOLD,22 Ct,0,1
1190,ANGUTHI LADIES,8NO,131-5,GOLD,22 Ct,0,3
119,.DIVA,DEFAULT,483-10,SILVER,SILVER,0,165
11,ANGUTHI LADIES,22INCH,131-5,GOLD,22 Ct,0,10
11,ANGUTHI LADIES,10NO,131-5,GOLD,22 Ct,0,2
11,ANGUTHI LADIES,5NO,131-5,GOLD,22 Ct,0,2
1206,,DEFAULT,RUBY (MANIK)-112050,STONES,,0,1
120,.DEV TAK,DEFAULT,482-10,SILVER,SILVER,0,79
122,.DABBI [100],DEFAULT,732-10,SILVER,SILVER,0,10
1232,,DEFAULT,YELLOW SAPHIRE-112076,STONES,,0,1
1234,,DEFAULT,YELLOW SAPHIRE-112078,STONES,,0,1
1235,,DEFAULT,YELLOW SAPHIRE-112079,STONES,,0,1
1238,,DEFAULT,DIAMOND-11573,STONES,,0,1
1239,.ANGUTHI SILVER-1 [200],DEFAULT,566-10,SILVER,SILVER,0,158
123,.FULPATRA,DEFAULT,484-10,SILVER,SILVER,0,42
1240,BANGLE MACHINE 4,DEFAULT,76-5,GOLD,22 Ct,0,12
1240,BANGLE MACHINE 4,2.4INCH,76-5,GOLD,22 Ct,0,13
124,.GIFT ITEM SILVER,DEFAULT,487-10,SILVER,SILVER,0,1
1251,,DEFAULT,RL1-C(0.11)N(2.628)-KB,DIAMOND,18 Ct/85,0,1
1252,,DEFAULT,NP-C(0.04)N(0.302)-KB,DIAMOND,18 Ct/85,0,1
1253,,DEFAULT,NP-C(0.04)N(0.292)-KB,DIAMOND,18 Ct/85,0,1
1254,,DEFAULT,ER-C(0.47)N(5.276)-RP,DIAMOND,18 Ct/85,0,1
1255,.TAMHAN-1,DEFAULT,623-10,SILVER,SILVER,0,15
1257,,DEFAULT,EAMRALD-112156,STONES,,0,1
1259,ANGUTHI LADIES,12NO,131-5,GOLD,22 Ct,0,43
125,.CHATRA,DEFAULT,479-10,SILVER,SILVER,0,2
1260,ANGUTHI LADIES,15NO,131-5,GOLD,22 Ct,0,29
1265,ANGUTHI GENTS,15NO,130-5,GOLD,22 Ct,0,17
1265,ANGUTHI GENTS,14NO,130-5,GOLD,22 Ct,0,4
1266,ANGUTHI GENTS,17NO,130-5,GOLD,22 Ct,0,18
1267,ANGUTHI GENTS,14NO,130-5,GOLD,22 Ct,0,1
1267,ANGUTHI GENTS,18NO,130-5,GOLD,22 Ct,0,29
1268,ANGUTHI LADIES,12NO,131-5,GOLD,22 Ct,0,1
1270,.PATLI BACCHA-2,DEFAULT,638-10,SILVER,SILVER,0,225
1272,,DEFAULT,PLAIN FULI,BY PCS,,1,1
1273,,DEFAULT,MEENA FULI,BY PCS,,1,1
1274,,DEFAULT,CHAPNATH1-2250,BY PCS,,1,1
1275,,DEFAULT,CHAPNATH2-2375,BY PCS,,1,1
1276,,DEFAULT,CHN3-2500,BY PCS,,1,1
1277,,DEFAULT,CHN4-3425,BY PCS,,1,1
1278,,DEFAULT,CHN5,BY PCS,,1,1
1279,,DEFAULT,GOM0,BY PCS,,1,1
1280,,DEFAULT,SJD0,BY PCS,,1,1
1281,,DEFAULT,SJD00,BY PCS,,1,1
1282,,DEFAULT,SJD1,BY PCS,,1,1
1283,,DEFAULT,SJD2,BY PCS,,1,1
1284,,DEFAULT,SJD4,BY PCS,,1,1
1285,,DEFAULT,PNR00,BY PCS,,1,1
1286,,DEFAULT,PNR-1400,BY PCS,,1,1
1287,,DEFAULT,PNR3,BY PCS,,1,1
1288,,DEFAULT,PLAINNATH-0,BY PCS,,1,1
1289,,DEFAULT,PLN-00-1600,BY PCS,,1,1
128,.GHANTI,DEFAULT,485-10,SILVER,SILVER,0,6
1290,,DEFAULT,PLAINNATH-1950,BY PCS,,1,1
1291,,DEFAULT,PLAINNATH2-2200,BY PCS,,1,1
1292,,DEFAULT,PLN-3-2200,BY PCS,,1,1
1293,,DEFAULT,STN0,BY PCS,,1,1
1294,,DEFAULT,STN1,BY PCS,,1,1
1295,,DEFAULT,STN2-3700,BY PCS,,1,1
1296,JONDHALI MAL,DEFAULT,114-5,GOLD,22 Ct,0,1
1298,,DEFAULT,ER-C(0.77)N(5.006)-KB,DIAMOND,18 Ct/85,0,1
129,.ATTAR DANI,DEFAULT,476-10,SILVER,SILVER,0,4
12,ANGUTHI LADIES,12NO,131-5,GOLD,22 Ct,0,1
12,ANGUTHI LADIES,24INCH,131-5,GOLD,22 Ct,0,16
12,ANGUTHI LADIES,10NO,131-5,GOLD,22 Ct,0,1
12,ANGUTHI LADIES,11NO,131-5,GOLD,22 Ct,0,30
1302,.BANGLE SILVER-2,DEFAULT,562-10,SILVER,SILVER,0,2
1304,,DEFAULT,TM-C(0.57)N(4.026)-KB,DIAMOND,18 Ct/85,0,1
1307,CHAIN MACHINE,18INCH,132-5,GOLD,22 Ct,0,108
1308,ANGUTHI GENTS,20INCH,130-5,GOLD,22 Ct,0,1
130,.GLASS,DEFAULT,488-10,SILVER,SILVER,0,111
1310,.YELI BARIK-2,DEFAULT,640-10,SILVER,SILVER,0,68
1315,,DEFAULT,DIAMOND-1113,STONES,,0,3
1316,,DEFAULT,DIAMOND-1114,STONES,,0,1
1317,,DEFAULT,DIAMOND-11593,STONES,,0,1
1318,,DEFAULT,DIAMOND-111416,STONES,,0,1
1319,,DEFAULT,DIAMOND-111660,STONES,,0,1
131,.NARAL,DEFAULT,502-10,SILVER,SILVER,0,10
1320,,DEFAULT,NP-C(0.13)N(0.284)-KB,DIAMOND,18 Ct/85,0,1
1321,,DEFAULT,NP-C(0)N(0.3)-KB TO TH,DIAMOND,18 Ct/85,0,1
1322,,DEFAULT,RL1-C(0.17)N(2.706)-KB,DIAMOND,18 Ct/85,0,1
1323,.KARNDA-1,DEFAULT,607-10,SILVER,SILVER,0,38
1324,ANGUTHI GENTS,26NO,130-5,GOLD,22 Ct,0,2
1325,CHAIN HOLO,20INCH,141-5,GOLD,22 Ct,0,25
1326,CHAIN HOLO,24INCH,141-5,GOLD,22 Ct,0,1
1327,CHAIN MACHINE,20INCH,132-5,GOLD,22 Ct,0,64
1328,CHAIN MACHINE,22INCH,132-5,GOLD,22 Ct,0,48
1329,CHAIN MACHINE,24INCH,132-5,GOLD,22 Ct,0,25
132,.LOTA,DEFAULT,497-10,SILVER,SILVER,0,20
1331,,DEFAULT,NP-C(0.02)N(0.096)-10315H1,DIAMOND,18 Ct/85,0,1
1332,CHAIN PADAK CASTING,DEFAULT,274-5,GOLD,22 Ct,0,27
1333,,DEFAULT,ER-C(0.3)N(1.39)-KB,DIAMOND,18 Ct/85,0,1
1334,,DEFAULT,RG-C(0)N(6.73)-KB,DIAMOND,18 Ct/85,0,1
1335,BANGLE FANCY 4,2.7INCH,48-5,GOLD,22 Ct,0,1
1336,,DEFAULT,NP-C(0.04)N(0.162)-KB,DIAMOND,18 Ct/85,0,1
1337,,DEFAULT,RG-C(0.55)N(4.07)-KB-NSK,DIAMOND,18 Ct/85,0,1
1338,,DEFAULT,BRG-C(2.17)N(26.656)-15988A1,DIAMOND,18 Ct/85,0,1
1339,,DEFAULT,BRACLETL-C(0.34)N(12.632)-15989A1,DIAMOND,18 Ct/85,0,1
133,.KARANDA,DEFAULT,494-10,SILVER,SILVER,0,70
1340,,DEFAULT,BRACLETL-C(1.44)N(13.252)-15990A1,DIAMOND,18 Ct/85,0,1
1341,,DEFAULT,BRACLETL-C(0.35)N(7.04)-15991A1,DIAMOND,18 Ct/85,0,1
1342,,DEFAULT,BG-C(5.59)N(39.482)-15992A1,DIAMOND,18 Ct/85,0,1
1343,,DEFAULT,BG-C(4.14)N(40.972)-15993A1,DIAMOND,18 Ct/85,0,1
1344,,DEFAULT,BG-C(1.77)N(15.806)-15994A1,DIAMOND,18 Ct/85,0,1
1345,,DEFAULT,BG-C(1.76)N(15.708)-15995A1,DIAMOND,18 Ct/85,0,1
1346,,DEFAULT,NS-C(3.01)N(23.428)-15996A1,DIAMOND,18 Ct/85,0,1
1347,,DEFAULT,NE-C(0.87)N(9.876)-15997A1,DIAMOND,18 Ct/85,0,1
1348,ANGUTHI GENTS,16NO,130-5,GOLD,22 Ct,0,17
1349,.DABBI [250],DEFAULT,734-10,SILVER,SILVER,0,22
134,.MUKUT,DEFAULT,499-10,SILVER,SILVER,0,3
1350,,DEFAULT,PENDANT  S-C(0.43)N(1.944)-10672H1,DIAMOND,18 Ct/85,0,1
1351,,DEFAULT,PE-C(0.36)N(2.478)-10673H1,DIAMOND,18 Ct/85,0,1
1356,,DEFAULT,BLUE SAPHIRE-112346,STONES,,0,1
135,.KOYRI,DEFAULT,496-10,SILVER,SILVER,0,31
1361,,DEFAULT,BLUE SAPHIRE-112283,STONES,,0,1
136,.MURTI POKAL,DEFAULT,501-10,SILVER,SILVER,0,13
137,.LOTI BHANDI,DEFAULT,498-10,SILVER,SILVER,0,55
1398,,DEFAULT,CATS EYE-112253,STONES,,0,1
13,ANGUTHI LADIES,26INCH,131-5,GOLD,22 Ct,0,15
13,ANGUTHI LADIES,12NO,131-5,GOLD,22 Ct,0,3
1400,,DEFAULT,CATS EYE-112257,STONES,,0,1
140,.PLATE,DEFAULT,506-10,SILVER,SILVER,0,31
1411,.SAMAI-1,DEFAULT,618-10,SILVER,SILVER,0,1
1412,,DEFAULT,NP-C(0.05)N(0.34)-KB,DIAMOND,18 Ct/85,0,1
1413,,DEFAULT,RL1-C(0.24)N(2.602)-KB,DIAMOND,18 Ct/85,0,1
1414,.BELA SADA-1,DEFAULT,633-10,SILVER,SILVER,0,294
1415,,DEFAULT,RL1-C(0.04)N(1.642)-KB,DIAMOND,18 Ct/85,0,1
1416,,DEFAULT,NP-C(0.05)N(0.18)-KB,DIAMOND,18 Ct/85,0,1
1417,,DEFAULT,BAJUBAND-1-1800,BY PCS,,1,1
1418,,DEFAULT,CHAIN-1-1400,BY PCS,,1,1
1419,,DEFAULT,RANIHAAR-1650,BY PCS,,1,1
1420,,DEFAULT,SARDAKADA-1,BY PCS,,1,1
1421,,DEFAULT,MASHINEPATLI-1-1600,BY PCS,,1,1
1422,,DEFAULT,MACHINEBANG-4,BY PCS,,1,1
1423,,DEFAULT,RODIUMBANG-6-1800,BY PCS,,1,1
1424,,DEFAULT,MACHINEBANG-8-1700,BY PCS,,1,1
1425,.PENDENT SILVER-1 [150],DEFAULT,681-10,SILVER,SILVER,0,38
1426,,DEFAULT,U TOPS-500,BY PCS,,1,1
1427,,DEFAULT,U AD SET-1400,BY PCS,,1,1
1428,,DEFAULT,SHRIGANESHJI-2100,BY PCS,,1,1
1429,,DEFAULT,SHRI SAIBABA-600,BY PCS,,1,1
142,.KALASH,DEFAULT,492-10,SILVER,SILVER,0,15
1430,,DEFAULT,SHRI SHANKARJI,BY PCS,,1,1
1431,,DEFAULT,SHRIGANESHJI-2600,BY PCS,,1,1
1432,,DEFAULT,GOLD PLATED FREMS-240,BY PCS,,1,1
1433,,DEFAULT,GPF-2200,BY PCS,,1,1
1434,,DEFAULT,GPLATEDFREM-1251,BY PCS,,1,1
1435,,DEFAULT,SHRI GAJANAN,BY PCS,,1,1
1436,,DEFAULT,SHRI RAMDARBAR,BY PCS,,1,1
1437,,DEFAULT,SHRIMAHAVIR-3200,BY PCS,,1,1
1438,,DEFAULT,SHRILAXMIJI-2100,BY PCS,,1,1
1439,,DEFAULT,SHRILAXMIJI-2600,BY PCS,,1,1
143,.PANCHAPATRA,DEFAULT,504-10,SILVER,SILVER,0,1
1440,,DEFAULT,FLOWER POT,BY PCS,,1,1
1441,,DEFAULT,SHRI DATTA,BY PCS,,1,1
1442,,DEFAULT,PSET-1-1200,BY PCS,,1,1
1443,,DEFAULT,PATLI-1,BY PCS,,1,1
1444,,DEFAULT,PAYAL-1,BY PCS,,1,1
1445,,DEFAULT,PIPEKADA-2-1600,BY PCS,,1,1
1446,,DEFAULT,U SET EARING-1,BY PCS,,1,1
1447,,DEFAULT,NP-C(0.06)N(0.258)-KB,DIAMOND,18 Ct/85,0,1
1448,,DEFAULT,RG1-C(0.18)N(5.174)-KB,DIAMOND,18 Ct/85,0,1
1449,,DEFAULT,U RINGA,BY PCS,,1,1
1450,,DEFAULT,U PENDENT,BY PCS,,1,1
1451,,DEFAULT,U AKADA-1,BY PCS,,1,1
1452,,DEFAULT,U ANGUTI-1-500,BY PCS,,1,1
1453,,DEFAULT,U P SET,BY PCS,,1,1
1454,,DEFAULT,U KADA -1000,BY PCS,,1,1
1456,PATLI FANCY 2,2.5INCH,60-5,GOLD,22 Ct,0,1
1457,,DEFAULT,RL1-C(0.29)N(2.972)-KB,DIAMOND,18 Ct/85,0,1
1458,.MUKUT-1,DEFAULT,609-10,SILVER,SILVER,0,1
1459,BANGLE MACHINE 4,2.6INCH,76-5,GOLD,22 Ct,0,20
145,.MURTI BHARIV,DEFAULT,500-10,SILVER,SILVER,0,899
1460,FANCY KANGAN 2,2.5INCH,243-5,GOLD,22 Ct,0,6
1461,BANGLE KANAS 4,2.8INCH,55-5,GOLD,22 Ct,0,1
1462,,DEFAULT,ER-C(0.09)N(3.166)-KB,DIAMOND,18 Ct/85,0,1
1463,,DEFAULT,RL1-C(0.31)N(3.608)-KB,DIAMOND,18 Ct/85,0,1
1464,,DEFAULT,RL1-C(0.16)N(5.278)-KB,DIAMOND,18 Ct/85,0,1
1465,BANGLE MACHINE 4,2.5INCH,76-5,GOLD,22 Ct,0,14
1467,,DEFAULT,RL1-C(0.1)N(1.92)-KB,DIAMOND,18 Ct/85,0,1
1468,,DEFAULT,RG1-C(0.19)N(4.592)-KB,DIAMOND,18 Ct/85,0,1
1469,,DEFAULT,RL1-C(0.06)N(1.928)-KB,DIAMOND,18 Ct/85,0,1
146,.PAAN,DEFAULT,737-10,SILVER,SILVER,0,3
1470,,DEFAULT,RG-C(1.351)N(100.029)-KB,DIAMOND,18 Ct/85,0,1
1471,,DEFAULT,ER-C(1.550)N(150.128)-KB,DIAMOND,18 Ct/85,0,1
1472,,DEFAULT,TM-C(0.640)N(244.872)-KB,DIAMOND,18 Ct/85,0,1
1473,VIRODYA,DEFAULT,722-10,SILVER,SILVER,0,54
1474,.LOTA-1,DEFAULT,608-10,SILVER,SILVER,0,5
1475,FANCY TODA  2,2.8INCH,58-5,GOLD,22 Ct,0,10
1476,PATLI MACHINE 2,2.4INCH,77-5,GOLD,22 Ct,0,12
1477,PLAIN 2 FERVA,DEFAULT,632-10,SILVER,SILVER,0,490
1478,,DEFAULT,TM-C(0.47)N(1.986)-KB,DIAMOND,18 Ct/85,0,1
1479,,DEFAULT,ER-C(0.34)N(5.632)-KB,DIAMOND,18 Ct/85,0,1
147,.PADUKA-2,DEFAULT,707-24,SILVER,SILBULLION,0,8
1480,,DEFAULT,RG1-C(0.55)N(8.1)-RP,DIAMOND,18 Ct/85,0,1
1481,,DEFAULT,RG1-C(0.18)N(4.634)-KB,DIAMOND,18 Ct/85,0,1
1482,,DEFAULT,RL1-C(0.1)N(2.5)-KB,DIAMOND,18 Ct/85,0,1
1483,,DEFAULT,NP-C(0.09)N(0.282)-KB,DIAMOND,18 Ct/85,0,1
1484,SARDAR KADA,2.10INCH,67-5,GOLD,22 Ct,0,10
1485,CHAIN RASSHI,20INCH,140-5,GOLD,22 Ct,0,1
1486,ZUMKA RING,DEFAULT,233-5,GOLD,22 Ct,0,5
1487,.CHAIN SILVER-1,DEFAULT,653-10,SILVER,SILVER,0,3
1488,BANGLE MACHINE 2,2.8INCH,75-5,GOLD,22 Ct,0,11
1489,,DEFAULT,RL1-C(0.07)N(1.526)-KB,DIAMOND,18 Ct/85,0,1
148,.PAAN,DEFAULT,737-24,SILVER,SILBULLION,0,2
1490,BANGLE MACHINE 2,2.2INCH,75-5,GOLD,22 Ct,0,3
1491,,DEFAULT,RG1-C(0.35)N(6.93)-KB,DIAMOND,18 Ct/85,0,1
1492,CHAIN MACHINE,14INCH,132-5,GOLD,22 Ct,0,10
1493,CHAIN HOLO,14INCH,141-5,GOLD,22 Ct,0,1
1494,,DEFAULT,ER-C(0.36)N(2.348)-RP,DIAMOND,18 Ct/85,0,1
1495,.ANGUTHI SILVER-1 [125],DEFAULT,563-10,SILVER,SILVER,0,154
1496,PATLI FANCY 1,DEFAULT,133-5,GOLD,22 Ct,0,1
1497,BANGLE MACHINE 2,2.6INCH,75-5,GOLD,22 Ct,0,40
1498,,DEFAULT,NP-C(0.07)N(0.266)-KB,DIAMOND,18 Ct/85,0,1
1499,SET LONG 1,DEFAULT,747-5,GOLD,22 Ct,0,1
149,.PADUKA-2,DEFAULT,707-10,SILVER,SILVER,0,5
14,ANGUTHI LADIES,13NO,131-5,GOLD,22 Ct,0,35
14,ANGUTHI LADIES,28INCH,131-5,GOLD,22 Ct,0,26
14,ANGUTHI LADIES,15NO,131-5,GOLD,22 Ct,0,1
1500,.LOTI BHANDI-1,DEFAULT,651-10,SILVER,SILVER,0,23
1501,.DIVA-1,DEFAULT,588-10,SILVER,SILVER,0,67
1502,,DEFAULT,BANGLE-8,BY PCS,,1,1
1503,,DEFAULT,BANGALS-2,BY PCS,,1,1
1504,,DEFAULT,BANGALE-4,BY PCS,,1,1
1505,,DEFAULT,BANGLE-6,BY PCS,,1,1
1506,,DEFAULT,BAJUBAND-1,BY PCS,,1,1
1507,,DEFAULT,KANDORA-1,BY PCS,,1,1
1508,BANGLE MACHINE 2,2.4INCH,75-5,GOLD,22 Ct,0,26
1509,TOPS,DEFAULT,161-5,GOLD,22 Ct,0,1100
150,.BELA SADA-2,DEFAULT,434-10,SILVER,SILVER,0,2231
1510,,DEFAULT,CHAIN-1700,BY PCS,,1,1
1511,,DEFAULT,SARDAR KADA-2200,BY PCS,,1,1
1512,CHAIN HOLO,16INCH,141-5,GOLD,22 Ct,0,1
1513,LONG CHAIN POTE,28INCH,762-5,GOLD,22 Ct,0,96
1514,SHORT VERTICAL MALA,18INCH,770-5,GOLD,22 Ct,0,6
1515,SHORT CHAIN POTE,18INCH,763-5,GOLD,22 Ct,0,927
1516,ATTACHED CHAIN POTE,18INCH,764-5,GOLD,22 Ct,0,307
1517,FANCY PADAK,DEFAULT,410-5,GOLD,22 Ct,0,644
1518,SHORT NANO POTE,18INCH,767-5,GOLD,22 Ct,0,115
1519,PATLI MACHINE 2,2.5INCH,77-5,GOLD,22 Ct,0,18
151,BELA SADA,DEFAULT,689-24,SILVER,SILBULLION,0,190
1520,LONG NANO POTE,28INCH,766-5,GOLD,22 Ct,0,3
1521,SHORT PATTI POTE,DEFAULT,112-5,GOLD,22 Ct,0,25
1522,LONG PATTI POTE,28INCH,769-5,GOLD,22 Ct,0,487
1523,DESIGNER POTE,28INCH,773-5,GOLD,22 Ct,0,20
1524,,DEFAULT,RG-C(0.18)N(5.434)-KB,DIAMOND,18 Ct/85,0,1
1525,GENTS ANGUTHI,21NO,406-5,GOLD,22 Ct,0,72
1526,MACHINE CHAIN,24INCH,800-5,GOLD,22 Ct,0,151
1527,FANCY CHAIN PADAK,DEFAULT,798-5,GOLD,22 Ct,0,185
1528,RANI HAR,DEFAULT,792-5,GOLD,22 Ct,0,59
1529,SHORT PATTI POTE,18INCH,112-5,GOLD,22 Ct,0,395
152,BELA SUTTE-4,DEFAULT,690-10,SILVER,SILVER,0,411
1530,ZUMKA FANCY 1,DEFAULT,427-5,GOLD,22 Ct,0,351
1531,,DEFAULT,B-5,BY PCS,,1,1
1532,MACHINE CHAIN,18INCH,800-5,GOLD,22 Ct,0,477
